NoiseType	Noise	X	log	Error Deviation	Value Deviation	Uncertainty	Mean	Bias	Leak	-5.0	-4.8	-4.6	-4.4	-4.2	-4.0	-3.8	-3.6	-3.4	-3.2	-3.0	-2.8	-2.6	-2.4	-2.2	-2.0	-1.8	-1.6	-1.4	-1.2	-1.0	-0.8	-0.6	-0.4	-0.2	0.0	0.2	0.4	0.6	0.8	1.0	1.2	1.4	1.6	1.8	2.0	2.2	2.4	2.6	2.8	3.0	3.2	3.4	3.6	3.8	4.0	4.2	4.4	4.6	4.8	5.0
Gaussian	0.200000	0.200000	-1.60944	2.04698e-135	0.939915	4.59172e+134	-0.0434535	-1.61178e+268	0.000601902	0.000361141	0.000842663	0.000601902	0.00120380	0.00144456	0.00108342	0.00264837	0.00264837	0.00264837	0.00325027	0.00397255	0.00457446	0.00662092	0.00770435	0.0103527	0.0113158	0.0113158	0.0185386	0.0210666	0.0272060	0.0335861	0.0399663	0.0587456	0.0709041	0.294691	0.102203	0.112435	0.119297	0.103888	0.0725894	0.0375587	0.0132418	0.00204647	0.000240761	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.200000	0.250000	-1.38629	3.64897e-116	0.879539	2.41038e+115	-0.110251	-4.44155e+229	0.000678580	0.000565483	0.000678580	0.00113097	0.00147026	0.00135716	0.00203574	0.00158335	0.00158335	0.00327980	0.00384528	0.00429767	0.00452386	0.00565483	0.00667270	0.00893463	0.0102918	0.0143633	0.0173038	0.0231848	0.0232979	0.0351730	0.0418457	0.0525899	0.0747568	0.218842	0.109251	0.115811	0.120561	0.103257	0.0705723	0.0357385	0.0116489	0.00180955	0.000226193	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.200000	0.350000	-1.04982	3.54663e-87	0.736102	2.07549e+86	-0.145323	-3.29331e+171	0.00000	0.000734908	0.000314961	0.00104987	0.00125984	0.00167979	0.00136483	0.00220472	0.00230971	0.00304462	0.00388451	0.00388451	0.00325459	0.00419948	0.00755906	0.00892388	0.0117585	0.0130184	0.0162730	0.0206824	0.0259318	0.0370604	0.0415748	0.0553281	0.0703412	0.139843	0.111601	0.117795	0.120630	0.102047	0.0664567	0.0353806	0.0127034	0.00241470	0.000314961	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.200000	0.500000	-0.693147	1.57050e-56	0.527439	3.35841e+55	-0.107627	-8.62426e+109	0.000202102	0.000303153	0.000707357	0.00121261	0.000707357	0.00121261	0.00181892	0.00181892	0.00141471	0.00141471	0.00242522	0.00323363	0.00535570	0.00586095	0.00586095	0.00717462	0.0120251	0.0117219	0.0181892	0.0231407	0.0295069	0.0370857	0.0471908	0.0601253	0.0731609	0.100243	0.110752	0.110550	0.110853	0.0948868	0.0634600	0.0388036	0.0178860	0.00545675	0.00121261	0.000202102	0.000101051	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.200000	0.750000	-0.287682	7.78933e-22	0.312283	4.00911e+20	-0.0497713	-1.22993e+40	0.000200401	0.000300601	0.000300601	0.000400802	0.00100200	0.000701403	0.000701403	0.000801603	0.000901804	0.00220441	0.00170341	0.00340681	0.00450902	0.00450902	0.00861723	0.00901804	0.0123246	0.0169339	0.0212425	0.0283567	0.0341683	0.0441884	0.0531062	0.0634269	0.0760521	0.0888778	0.0987976	0.0923848	0.0917836	0.0844689	0.0606212	0.0408818	0.0279559	0.0148297	0.00671343	0.00240481	0.000901804	0.000100200	0.000200401	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.200000	1.00000	0.00000	1.01723	0.215659	0.212006	-0.0272749	-0.0214101	0.000200120	0.000200120	0.000600360	0.000300180	0.000100060	0.000800480	0.000500300	0.00120072	0.00110066	0.00160096	0.00230138	0.00230138	0.00570342	0.00460276	0.00920552	0.0107064	0.0145087	0.0180108	0.0261157	0.0313188	0.0371223	0.0492295	0.0542325	0.0613368	0.0775465	0.0855513	0.0899540	0.0825495	0.0834501	0.0727436	0.0597358	0.0432259	0.0310186	0.0195117	0.0120072	0.00550330	0.00230138	0.00100060	0.000300180	0.000200120	0.000100060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.200000	2.00000	0.693147	1.01166	0.102479	0.101298	-0.00778418	-0.00507763	0.00000	0.00000	0.00000	0.000100000	0.000200000	0.000400000	0.000400000	0.000800000	0.000700000	0.00100000	0.00190000	0.00200000	0.00340000	0.00670000	0.00660000	0.0136000	0.0145000	0.0211000	0.0292000	0.0350000	0.0422000	0.0509000	0.0598000	0.0661000	0.0785000	0.0847000	0.0828000	0.0763000	0.0742000	0.0644000	0.0565000	0.0408000	0.0282000	0.0221000	0.0148000	0.00920000	0.00590000	0.00250000	0.00120000	0.000700000	0.000300000	0.000100000	0.000100000	0.000100000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.200000	5.00000	1.60944	1.00931	0.0404536	0.0400805	-0.00185261	-0.000801930	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.000300000	0.000400000	0.000600000	0.000900000	0.00110000	0.00220000	0.00280000	0.00480000	0.00750000	0.0123000	0.0150000	0.0226000	0.0301000	0.0376000	0.0453000	0.0532000	0.0624000	0.0690000	0.0783000	0.0867000	0.0792000	0.0742000	0.0693000	0.0611000	0.0539000	0.0383000	0.0286000	0.0217000	0.0154000	0.00940000	0.00800000	0.00360000	0.00190000	0.000800000	0.000900000	0.000300000	0.000100000	0.00000	0.000100000	0.000100000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.200000	10.0000	2.30259	1.00864	0.0201828	0.0200100	-0.000721357	-0.000200120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.000100000	0.000300000	0.000600000	0.000900000	0.000900000	0.00210000	0.00230000	0.00420000	0.00810000	0.0110000	0.0166000	0.0224000	0.0303000	0.0382000	0.0460000	0.0544000	0.0636000	0.0695000	0.0786000	0.0862000	0.0794000	0.0734000	0.0676000	0.0602000	0.0527000	0.0383000	0.0280000	0.0210000	0.0156000	0.0104000	0.00780000	0.00400000	0.00220000	0.00150000	0.000600000	0.000700000	0.00000	0.000100000	0.00000	0.000100000	0.000100000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	0.100000	-2.30259	2.04698e-135	0.939915	4.59172e+134	-0.0434535	-1.61178e+268	0.000601902	0.000361141	0.000842663	0.000601902	0.00120380	0.00144456	0.00108342	0.00264837	0.00264837	0.00264837	0.00325027	0.00397255	0.00457446	0.00662092	0.00770435	0.0103527	0.0113158	0.0113158	0.0185386	0.0210666	0.0272060	0.0335861	0.0399663	0.0587456	0.0709041	0.294691	0.102203	0.112435	0.119297	0.103888	0.0725894	0.0375587	0.0132418	0.00204647	0.000240761	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	0.150000	-1.89712	1.88954e-100	0.808920	4.28105e+99	-0.141117	-1.40112e+198	0.000540249	0.000648298	0.000756348	0.00108050	0.00108050	0.00183684	0.00162075	0.00172880	0.00226904	0.00356564	0.00302539	0.00410589	0.00540249	0.00626688	0.00594273	0.00896813	0.0110211	0.0130740	0.0158833	0.0210697	0.0274446	0.0327391	0.0441923	0.0527283	0.0703404	0.169638	0.110643	0.118422	0.119719	0.104052	0.0687196	0.0351162	0.0126418	0.00172880	0.000324149	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	0.200000	-1.60944	1.11916e-75	0.684241	6.11386e+74	-0.144783	-2.85784e+148	0.000720165	0.00102881	0.000411523	0.00123457	0.00123457	0.00164609	0.00123457	0.00205761	0.00123457	0.00205761	0.00277778	0.00349794	0.00277778	0.00555556	0.00720165	0.00771605	0.00843621	0.0134774	0.0173868	0.0196502	0.0267490	0.0346708	0.0442387	0.0575103	0.0709877	0.119753	0.115741	0.120370	0.121399	0.100514	0.0646091	0.0326132	0.0119342	0.00216049	0.000308642	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	0.250000	-1.38629	1.57050e-56	0.527439	3.35841e+55	-0.107627	-8.62426e+109	0.000202102	0.000303153	0.000707357	0.00121261	0.000707357	0.00121261	0.00181892	0.00181892	0.00141471	0.00141471	0.00242522	0.00323363	0.00535570	0.00586095	0.00586095	0.00717462	0.0120251	0.0117219	0.0181892	0.0231407	0.0295069	0.0370857	0.0471908	0.0601253	0.0731609	0.100243	0.110752	0.110550	0.110853	0.0948868	0.0634600	0.0388036	0.0178860	0.00545675	0.00121261	0.000202102	0.000101051	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	0.350000	-1.04982	1.01191e-27	0.344251	3.40200e+26	-0.0575380	-8.85405e+51	0.000300752	0.000100251	0.000501253	0.000902256	0.000601504	0.000601504	0.000601504	0.00110276	0.00120301	0.00180451	0.00160401	0.00350877	0.00461153	0.00421053	0.00832080	0.00882206	0.0116291	0.0164411	0.0201504	0.0265664	0.0342857	0.0428070	0.0529323	0.0619549	0.0753885	0.0930326	0.100251	0.0968421	0.0942356	0.0870175	0.0608521	0.0407018	0.0256642	0.0137343	0.00501253	0.00140351	0.000401003	0.000100251	0.000100251	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	0.500000	-0.693147	1.01723	0.215659	0.212006	-0.0272749	-0.0214101	0.000200120	0.000200120	0.000600360	0.000300180	0.000100060	0.000800480	0.000500300	0.00120072	0.00110066	0.00160096	0.00230138	0.00230138	0.00570342	0.00460276	0.00920552	0.0107064	0.0145087	0.0180108	0.0261157	0.0313188	0.0371223	0.0492295	0.0542325	0.0613368	0.0775465	0.0855513	0.0899540	0.0825495	0.0834501	0.0727436	0.0597358	0.0432259	0.0310186	0.0195117	0.0120072	0.00550330	0.00230138	0.00100060	0.000300180	0.000200120	0.000100060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	0.750000	-0.287682	1.01324	0.138319	0.136511	-0.0128293	-0.00914144	0.00000	0.000100000	0.000200000	0.000200000	0.000300000	0.000400000	0.000700000	0.000600000	0.000800000	0.00170000	0.00160000	0.00270000	0.00400000	0.00600000	0.00720000	0.0129000	0.0144000	0.0202000	0.0287000	0.0341000	0.0405000	0.0496000	0.0584000	0.0631000	0.0798000	0.0831000	0.0861000	0.0778000	0.0773000	0.0663000	0.0576000	0.0412000	0.0302000	0.0214000	0.0138000	0.00950000	0.00370000	0.00220000	0.000900000	0.000400000	0.000100000	0.000100000	0.000100000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	1.00000	0.00000	1.01166	0.102479	0.101298	-0.00778418	-0.00507763	0.00000	0.00000	0.00000	0.000100000	0.000200000	0.000400000	0.000400000	0.000800000	0.000700000	0.00100000	0.00190000	0.00200000	0.00340000	0.00670000	0.00660000	0.0136000	0.0145000	0.0211000	0.0292000	0.0350000	0.0422000	0.0509000	0.0598000	0.0661000	0.0785000	0.0847000	0.0828000	0.0763000	0.0742000	0.0644000	0.0565000	0.0408000	0.0282000	0.0221000	0.0148000	0.00920000	0.00590000	0.00250000	0.00120000	0.000700000	0.000300000	0.000100000	0.000100000	0.000100000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	2.00000	0.693147	1.00967	0.0506425	0.0501577	-0.00257372	-0.00125473	0.00000	0.00000	0.00000	0.00000	0.00000	0.000100000	0.000300000	0.000500000	0.000700000	0.000800000	0.00130000	0.00200000	0.00300000	0.00480000	0.00760000	0.0126000	0.0146000	0.0230000	0.0294000	0.0375000	0.0450000	0.0529000	0.0619000	0.0680000	0.0783000	0.0867000	0.0798000	0.0747000	0.0697000	0.0617000	0.0544000	0.0381000	0.0292000	0.0216000	0.0157000	0.00910000	0.00780000	0.00310000	0.00210000	0.000700000	0.000700000	0.000300000	0.000100000	0.00000	0.000100000	0.000100000	0.00000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	5.00000	1.60944	1.00864	0.0201828	0.0200100	-0.000721357	-0.000200120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.000100000	0.000300000	0.000600000	0.000900000	0.000900000	0.00210000	0.00230000	0.00420000	0.00810000	0.0110000	0.0166000	0.0224000	0.0303000	0.0382000	0.0460000	0.0544000	0.0636000	0.0695000	0.0786000	0.0862000	0.0794000	0.0734000	0.0676000	0.0602000	0.0527000	0.0383000	0.0280000	0.0210000	0.0156000	0.0104000	0.00780000	0.00400000	0.00220000	0.00150000	0.000600000	0.000700000	0.00000	0.000100000	0.00000	0.000100000	0.000100000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.100000	10.0000	2.30259	1.00831	0.0100844	0.0100013	-0.000309698	-5.00075e-05	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.000300000	0.000500000	0.000900000	0.00100000	0.00180000	0.00240000	0.00390000	0.00820000	0.0107000	0.0166000	0.0228000	0.0303000	0.0384000	0.0468000	0.0551000	0.0631000	0.0704000	0.0795000	0.0856000	0.0799000	0.0736000	0.0659000	0.0598000	0.0517000	0.0381000	0.0272000	0.0220000	0.0152000	0.0105000	0.00740000	0.00470000	0.00230000	0.00160000	0.000700000	0.000500000	0.000300000	0.000100000	0.00000	0.000100000	0.000100000	0.00000	0.00000	0.00000	0.00000
Gaussian	0.0500000	0.0500000	-2.99573	2.04698e-135	0.939915	4.59172e+134	-0.0434535	-1.61178e+268	0.000601902	0.000361141	0.000842663	0.000601902	0.00120380	0.00144456	0.00108342	0.00264837	0.00264837	0.00264837	0.00325027	0.00397255	0.00457446	0.00662092	0.00770435	0.0103527	0.0113158	0.0113158	0.0185386	0.0210666	0.0272060	0.0335861	0.0399663	0.0587456	0.0709041	0.294691	0.102203	0.112435	0.119297	0.103888	0.0725894	0.0375587	0.0132418	0.00204647	0.000240761	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
